onset	duration	sample	value
2939.825523	100	2939825.5226	112 
2940.014518	100	2940014.5177	113 
2940.018004	1	2940018.004	DIN1
2940.074525	100	2940074.5254	116 
2940.278517	100	2940278.5175	117 
2942.475518	100	2942475.5182	112 
2942.667521	100	2942667.5208	115 
2942.672003	1	2942672.0029	DIN1
2942.727518	100	2942727.5185	116 
2943.368523	100	2943368.5229	117 
2944.928522	100	2944928.5224	112 
2945.115526	100	2945115.5261	113 
2945.119002	1	2945119.0023	DIN1
2945.175524	100	2945175.5237	116 
2945.399522	100	2945399.5217	117 
2947.375522	100	2947375.5218	112 
2947.562525	100	2947562.5255	113 
2947.566002	1	2947566.0017	DIN1
2947.622523	100	2947622.5231	116 
2947.789521	100	2947789.5208	117 
2950.02252	100	2950022.5202	112 
2950.215519	100	2950215.5185	113 
2950.219005	1	2950219.0048	DIN1
2950.275526	100	2950275.5262	116 
2950.419521	100	2950419.5206	117 
2952.575524	100	2952575.5238	112 
2952.765525	100	2952765.5248	113 
2952.769001	1	2952769.001	DIN1
2952.825522	100	2952825.5225	116 
2952.990519	100	2952990.5185	117 
2955.025521	100	2955025.5206	112 
2955.212524	100	2955212.5242	113 
2955.216	1	2955216.0004	DIN1
2955.272522	100	2955272.5219	116 
2955.431523	100	2955431.5232	117 
2957.573525	100	2957573.5253	112 
2957.76252	100	2957762.5204	113 
2957.765997	1	2957765.9967	DIN1
2957.822518	100	2957822.5181	116 
2957.981519	100	2957981.5194	117 
2960.123521	100	2960123.5215	112 
2960.312527	100	2960312.5267	115 
2960.316003	1	2960316.0029	DIN1
2960.372524	100	2960372.5244	116 
2960.852526	100	2960852.5258	117 
2962.673518	100	2962673.5177	112 
2962.863519	100	2962863.5187	113 
2962.865999	1	2962865.9992	DIN1
2962.923526	100	2962923.5264	116 
2963.182517	100	2963182.5172	117 
2965.323523	100	2965323.5235	112 
2965.516522	100	2965516.5218	113 
2965.519002	1	2965519.0023	DIN1
2965.576519	100	2965576.5195	116 
2965.772525	100	2965772.5253	117 
2967.876517	100	2967876.5171	112 
2968.066518	100	2968066.518	113 
2968.068999	1	2968068.9985	DIN1
2968.126526	100	2968126.5258	116 
2968.293523	100	2968293.5235	117 
2970.427519	100	2970427.5191	112 
2970.616524	100	2970616.5243	114 
2970.620001	1	2970620.0006	DIN1
2970.676522	100	2970676.522	116 
2971.16452	100	2971164.5197	117 
2972.977525	100	2972977.5254	112 
2973.166521	100	2973166.5206	113 
2973.169997	1	2973169.9968	DIN1
2973.226518	100	2973226.5182	116 
2973.494521	100	2973494.5212	117 
2975.627521	100	2975627.5211	112 
2975.820519	100	2975820.5194	113 
2975.823	1	2975822.9999	DIN1
2975.880517	100	2975880.5171	116 
2976.074521	100	2976074.5213	117 
2978.080525	100	2978080.5253	112 
2978.267519	100	2978267.5188	115 
2978.269999	1	2978269.9993	DIN1
2978.327527	100	2978327.5266	116 
2978.784525	100	2978784.5247	117 
2980.627524	100	2980627.5241	112 
2980.817525	100	2980817.5251	114 
2980.821001	1	2980821.0014	DIN1
2980.877523	100	2980877.5228	116 
2981.525518	100	2981525.5177	117 
2983.077521	100	2983077.5209	112 
2983.264525	100	2983264.5245	113 
2983.267005	1	2983267.005	DIN1
2983.324522	100	2983324.5222	116 
2983.665518	100	2983665.5181	117 
2985.625526	100	2985625.5256	112 
2985.814521	100	2985814.5208	113 
2985.817001	1	2985817.0012	DIN1
2985.874518	100	2985874.5184	116 
2986.176518	100	2986176.5184	117 
2988.075522	100	2988075.5224	112 
2988.26152	100	2988261.5202	113 
2988.264001	1	2988264.0006	DIN1
2988.321518	100	2988321.5178	116 
2988.596521	100	2988596.5214	117 
2990.722521	100	2990722.5207	112 
2990.914523	100	2990914.5233	113 
2990.917004	1	2990917.0037	DIN1
2990.974521	100	2990974.5209	116 
2991.35752	100	2991357.5203	117 
2993.275524	100	2993275.5243	112 
2993.465525	100	2993465.5253	113 
2993.467	1	2993467	DIN1
2993.525523	100	2993525.523	116 
2993.727523	100	2993727.5235	117 
2995.825521	100	2995825.5206	112 
2996.015522	100	2996015.5215	114 
2996.018002	1	2996018.002	DIN1
2996.075519	100	2996075.5192	116 
2996.487527	100	2996487.5266	117 
2998.475526	100	2998475.5263	112 
2998.668525	100	2998668.5247	113 
2998.669999	1	2998669.9993	DIN1
2998.728522	100	2998728.5223	116 
2999.048527	100	2999048.5266	117 
3001.128519	100	3001128.5194	112 
3001.321518	100	3001321.5177	113 
3001.323998	1	3001323.9982	DIN1
3001.381525	100	3001381.5254	116 
3001.548523	100	3001548.5231	117 
3003.582519	100	3003582.5193	112 
3003.768517	100	3003768.5171	114 
3003.770998	1	3003770.9976	DIN1
3003.828525	100	3003828.5248	116 
3004.28852	100	3004288.5203	117 
3006.229518	100	3006229.5176	112 
3006.422526	100	3006422.5261	113 
3006.424001	1	3006424.0007	DIN1
3006.482524	100	3006482.5237	116 
3006.799521	100	3006799.5206	117 
3008.782521	100	3008782.5213	112 
3008.972522	100	3008972.5223	115 
3008.973997	1	3008973.9969	DIN1
3009.03252	100	3009032.5199	116 
3009.420518	100	3009420.5182	117 
3011.433523	100	3011433.5228	112 
3011.625525	100	3011625.5254	115 
3011.627	1	3011627	DIN1
3011.685523	100	3011685.5231	116 
3012.060526	100	3012060.526	117 
3013.885521	100	3013885.5212	112 
3014.072525	100	3014072.5248	113 
3014.073999	1	3014073.9994	DIN1
3014.132522	100	3014132.5225	116 
3014.791521	100	3014791.5211	117 
3016.532519	100	3016532.5195	112 
3016.725518	100	3016725.5178	113 
3016.727003	1	3016727.0025	DIN1
3016.785526	100	3016785.5256	116 
3017.151526	100	3017151.5264	117 
3019.086519	100	3019086.5189	112 
3019.275524	100	3019275.5241	113 
3019.276999	1	3019276.9988	DIN1
3019.335522	100	3019335.5218	116 
3019.642521	100	3019642.5207	117 
3021.536526	100	3021536.5257	112 
3021.723519	100	3021723.5193	113 
3021.723998	1	3021723.9982	DIN1
3021.783527	100	3021783.527	116 
3022.042518	100	3022042.5178	117 
3024.183524	100	3024183.5241	112 
3024.376522	100	3024376.5224	113 
3024.377001	1	3024377.0013	DIN1
3024.43652	100	3024436.5201	116 
3024.782525	100	3024782.525	117 
3026.636518	100	3026636.5182	112 
3026.823522	100	3026823.5218	114 
3026.824996	1	3026824.9965	DIN1
3026.883519	100	3026883.5195	116 
3027.393525	100	3027393.5248	117 
3029.083518	100	3029083.5176	112 
3029.270521	100	3029270.5212	113 
3029.272006	1	3029272.0059	DIN1
3029.330519	100	3029330.5189	116 
3029.773526	100	3029773.5259	117 
3031.531523	100	3031531.5228	112 
3031.717521	100	3031717.5206	113 
3031.719005	1	3031719.0053	DIN1
3031.777518	100	3031777.5183	116 
3032.013526	100	3032013.5258	117 
3033.978522	100	3033978.5222	112 
3034.16452	100	3034164.52	114 
3034.166005	1	3034166.0047	DIN1
3034.224518	100	3034224.5177	116 
3034.594522	100	3034594.5217	117 
3036.425522	100	3036425.5216	112 
3036.611519	100	3036611.5194	115 
3036.613004	1	3036613.0041	DIN1
3036.671517	100	3036671.5171	116 
3037.174522	100	3037174.5218	117 
3038.872521	100	3038872.521	112 
3039.059525	100	3039059.5246	113 
3039.060004	1	3039060.0035	DIN1
3039.119522	100	3039119.5223	116 
3039.454524	100	3039454.5235	117 
3041.519519	100	3041519.5193	112 
3041.712518	100	3041712.5177	115 
3041.712997	1	3041712.9966	DIN1
3041.772525	100	3041772.5254	116 
3042.245526	100	3042245.5263	117 
3044.072523	100	3044072.523	112 
3044.262524	100	3044262.524	113 
3044.263003	1	3044263.0029	DIN1
3044.322522	100	3044322.5216	116 
3044.735525	100	3044735.5248	117 
3046.622519	100	3046622.5192	112 
3046.81252	100	3046812.5202	115 
3046.812999	1	3046812.9991	DIN1
3046.872518	100	3046872.5179	116 
3047.475522	100	3047475.522	117 
3049.072526	100	3049072.5261	112 
3049.25952	100	3049259.5196	114 
3049.261004	1	3049261.0043	DIN1
3049.319517	100	3049319.5173	116 
3049.835517	100	3049835.5173	117 
3051.620521	100	3051620.5207	112 
3051.809526	100	3051809.5259	113 
3051.810005	1	3051810.0048	DIN1
3051.869524	100	3051869.5236	116 
3052.18652	100	3052186.5204	117 
3054.270526	100	3054270.5264	112 
3054.462998	1	3054462.9978	DIN1
3054.463525	100	3054463.5248	113 
3054.523522	100	3054523.5224	116 
3054.796524	100	3054796.5244	117 
3056.723521	100	3056723.5206	112 
3056.909997	1	3056909.9972	DIN1
3056.910524	100	3056910.5242	113 
3056.970522	100	3056970.5218	116 
3057.146522	100	3057146.5217	117 
3059.17052	100	3059170.52	112 
3059.356997	1	3059356.9966	DIN1
3059.357524	100	3059357.5236	113 
3059.417521	100	3059417.5212	116 
3059.696518	100	3059696.5179	117 
3061.617519	100	3061617.5194	112 
3061.804523	100	3061804.523	115 
3061.805002	1	3061805.0019	DIN1
3061.864521	100	3061864.5206	116 
3062.367525	100	3062367.5254	117 
3064.265524	100	3064265.5235	112 
3064.457526	100	3064457.5261	113 
3064.458005	1	3064458.005	DIN1
3064.517524	100	3064517.5238	116 
3064.867522	100	3064867.5219	117 
3066.818517	100	3066818.5171	112 
3067.007522	100	3067007.5223	113 
3067.008001	1	3067008.0012	DIN1
3067.06752	100	3067067.52	116 
3067.327527	100	3067327.5266	117 
3069.268524	100	3069268.5239	112 
3069.454522	100	3069454.5217	114 
3069.455001	1	3069455.0006	DIN1
3069.514519	100	3069514.5194	116 
3070.058522	100	3070058.5217	117 
3071.915522	100	3071915.5223	112 
3072.108004	1	3072108.0037	DIN1
3072.108521	100	3072108.5206	113 
3072.168518	100	3072168.5183	116 
3072.478525	100	3072478.5246	117 
3074.568525	100	3074568.5254	112 
3074.760997	1	3074760.9968	DIN1
3074.761524	100	3074761.5237	113 
3074.821521	100	3074821.5214	116 
3075.028521	100	3075028.5209	117 
3077.121519	100	3077121.519	112 
3077.311003	1	3077311.003	DIN1
3077.31152	100	3077311.5199	113 
3077.371518	100	3077371.5176	116 
3077.539521	100	3077539.5211	117 
3079.672521	100	3079672.521	112 
3079.860999	1	3079860.9993	DIN1
3079.861526	100	3079861.5262	113 
3079.921524	100	3079921.5239	116 
3080.189527	100	3080189.5269	117 
3082.322527	100	3082322.5268	112 
3082.514002	1	3082514.0024	DIN1
3082.514519	100	3082514.5193	113 
3082.574527	100	3082574.527	116 
3082.799521	100	3082799.5208	117 
3084.775521	100	3084775.5209	112 
3084.961002	1	3084961.0018	DIN1
3084.962525	100	3084962.5245	113 
3085.022522	100	3085022.5222	116 
3085.290525	100	3085290.5251	117 
3087.422519	100	3087422.5192	112 
3087.615001	1	3087615.0007	DIN1
3087.615518	100	3087615.5176	115 
3087.675525	100	3087675.5253	116 
3088.200517	100	3088200.5174	117 
3090.075522	100	3090075.5223	112 
3090.268004	1	3090268.0038	DIN1
3090.268521	100	3090268.5207	115 
3090.328518	100	3090328.5183	116 
3090.921525	100	3090921.5246	117 
3092.728525	100	3092728.5254	112 
3092.920997	1	3092920.9968	DIN1
3092.921524	100	3092921.5238	113 
3092.981521	100	3092981.5214	116 
3093.681518	100	3093681.5177	117 
3095.382524	100	3095382.5243	112 
3095.574527	100	3095574.5269	114 
3095.575006	1	3095575.0058	DIN1
3095.634525	100	3095634.5246	116 
3096.211518	100	3096211.518	117 
3097.935518	100	3097935.5179	112 
3098.123996	1	3098123.9962	DIN1
3098.125519	100	3098125.5189	113 
3098.185527	100	3098185.5266	116 
3098.442526	100	3098442.5258	117 
3100.485524	100	3100485.5242	112 
3100.674998	1	3100674.9982	DIN1
3100.675525	100	3100675.5252	114 
3100.735523	100	3100735.5228	116 
3101.192521	100	3101192.521	117 
3103.03552	100	3103035.5204	112 
3103.223999	1	3103223.9987	DIN1
3103.225521	100	3103225.5214	113 
3103.285519	100	3103285.5191	116 
3103.553522	100	3103553.522	117 
3105.485517	100	3105485.5172	112 
3105.670998	1	3105670.9981	DIN1
3105.672521	100	3105672.5208	113 
3105.732518	100	3105732.5185	116 
3106.073524	100	3106073.5245	117 
3108.132526	100	3108132.5256	112 
3108.324001	1	3108324.0012	DIN1
3108.325524	100	3108325.5239	113 
3108.385522	100	3108385.5216	116 
3108.653525	100	3108653.5246	117 
3110.685519	100	3110685.5192	112 
3110.873997	1	3110873.9974	DIN1
3110.87552	100	3110875.5201	113 
3110.935518	100	3110935.5178	116 
3111.204527	100	3111204.5266	117 
3113.136522	100	3113136.5218	112 
3113.320997	1	3113320.9968	DIN1
3113.32252	100	3113322.5195	113 
3113.382517	100	3113382.5172	116 
3113.62452	100	3113624.5195	117 
3115.78352	100	3115783.5201	112 
3115.975006	1	3115975.0058	DIN1
3115.976518	100	3115976.5184	113 
3116.036526	100	3116036.5261	116 
3116.244521	100	3116244.5214	117 
3118.436523	100	3118436.5232	112 
3118.627999	1	3118627.9988	DIN1
3118.629522	100	3118629.5215	113 
3118.689519	100	3118689.5192	116 
3118.915519	100	3118915.5188	117 
3121.089526	100	3121089.5263	118 
3125.775	102.722	3125775	boundary
3130.865797	100	3130865.7968	130 
3130.868804	100	3130868.8042	131 
3130.871802	100	3130871.8016	132 
3130.873803	100	3130873.8032	135 
3130.896001	1	3130896.0007	DIN1
3131.540798	100	3131540.7982	136 
3133.073801	100	3133073.8013	131 
3133.257798	100	3133257.7975	132 
3133.264998	1	3133264.9981	DIN1
3133.317805	100	3133317.8052	135 
3133.4808	100	3133480.7997	136 
3135.518799	100	3135518.7991	131 
3135.704797	100	3135704.7969	132 
3135.711998	1	3135711.9975	DIN1
3135.7658	100	3135765.8004	135 
3135.890805	100	3135890.8047	136 
3137.965799	100	3137965.7985	131 
3138.152802	100	3138152.8021	132 
3138.158997	1	3138158.9969	DIN1
3138.2128	100	3138212.7998	135 
3138.410797	100	3138410.7971	136 
3140.512797	100	3140512.7974	131 
3140.702798	100	3140702.7984	132 
3140.709999	1	3140709.999	DIN1
3140.762796	100	3140762.796	135 
3140.911799	100	3140911.7994	136 
3142.9638	100	3142963.8	131 
3143.149798	100	3143149.7978	132 
3143.156998	1	3143156.9984	DIN1
3143.209805	100	3143209.8055	135 
3143.361796	100	3143361.7962	136 
3145.419802	100	3145419.8015	666 
3148.421797	100	3148421.7969	131 
3148.610802	100	3148610.8021	132 
3148.616997	1	3148616.9969	DIN1
3148.6708	100	3148670.7998	135 
3149.121803	100	3149121.8032	136 
3151.070797	100	3151070.7968	131 
3151.263805	100	3151263.8053	133 
3151.271006	1	3151271.0059	DIN1
3151.323803	100	3151323.8029	135 
3151.752799	100	3151752.7988	136 
3153.7238	100	3153723.8	131 
3153.916798	100	3153916.7983	132 
3153.923999	1	3153923.9989	DIN1
3153.976796	100	3153976.796	135 
3154.342797	100	3154342.7968	136 
3156.377799	100	3156377.7988	131 
3156.569801	100	3156569.8014	134 
3156.577002	1	3156577.002	DIN1
3156.629799	100	3156629.7991	135 
3157.063804	100	3157063.804	136 
3158.830803	100	3158830.803	131 
3159.016801	100	3159016.8008	132 
3159.024001	1	3159024.0014	DIN1
3159.077804	100	3159077.8043	135 
3159.294802	100	3159294.8017	136 
3161.277802	100	3161277.8024	131 
3161.464796	100	3161464.796	132 
3161.471001	1	3161471.0008	DIN1
3161.524804	100	3161524.8037	135 
3161.724803	100	3161724.8026	136 
3163.924801	100	3163924.8007	131 
3164.117799	100	3164117.7991	133 
3164.125	1	3164124.9997	DIN1
3164.177797	100	3164177.7968	135 
3164.544803	100	3164544.8034	136 
3166.477804	100	3166477.8044	131 
3166.667805	100	3166667.8054	132 
3166.674	1	3166674.0002	DIN1
3166.727803	100	3166727.803	135 
3166.894801	100	3166894.8007	136 
3168.927801	100	3168927.8012	131 
3169.114805	100	3169114.8048	134 
3169.122005	1	3169122.0054	DIN1
3169.174802	100	3169174.8024	135 
3169.665798	100	3169665.7976	136 
3171.575805	100	3171575.8053	131 
3171.767798	100	3171767.7978	132 
3171.774003	1	3171774.0027	DIN1
3171.827806	100	3171827.8056	135 
3172.236806	100	3172236.8056	136 
3174.028799	100	3174028.7995	131 
3174.214797	100	3174214.7972	132 
3174.221002	1	3174221.0021	DIN1
3174.274805	100	3174274.805	135 
3174.496801	100	3174496.8013	136 
3176.575798	100	3176575.7983	131 
3176.765799	100	3176765.7993	132 
3176.770998	1	3176770.9983	DIN1
3176.825797	100	3176825.797	135 
3177.097803	100	3177097.8031	136 
3179.235802	100	3179235.802	666 
3182.237797	100	3182237.7974	131 
3182.432797	100	3182432.7973	132 
3182.437996	1	3182437.9964	DIN1
3182.492805	100	3182492.805	135 
3182.7888	100	3182788.8002	136 
3184.792803	100	3184792.8026	131 
3184.982804	100	3184982.8036	132 
3184.988003	1	3184988.0026	DIN1
3185.042801	100	3185042.8013	135 
3185.338796	100	3185338.7964	136 
3187.342799	100	3187342.7989	131 
3187.5328	100	3187532.7998	133 
3187.539005	1	3187539.0047	DIN1
3187.592797	100	3187592.7975	135 
3187.949796	100	3187949.7962	136 
3189.892805	100	3189892.8051	131 
3190.082796	100	3190082.7961	133 
3190.089001	1	3190089.0009	DIN1
3190.142804	100	3190142.8038	135 
3190.5098	100	3190509.8004	136 
3192.543797	100	3192543.7966	131 
3192.735799	100	3192735.7992	132 
3192.742004	1	3192742.004	DIN1
3192.795797	100	3192795.7968	135 
3193.149798	100	3193149.7981	136 
3195.1968	100	3195196.7997	131 
3195.389798	100	3195389.7981	132 
3195.394997	1	3195394.9971	DIN1
3195.449806	100	3195449.8058	135 
3195.669801	100	3195669.8006	136 
3197.649804	100	3197649.8039	131 
3197.836797	100	3197836.7975	132 
3197.841996	1	3197841.9965	DIN1
3197.896805	100	3197896.8052	135 
3198.100797	100	3198100.7972	136 
3200.196803	100	3200196.8028	131 
3200.386804	100	3200386.8037	134 
3200.392003	1	3200392.0028	DIN1
3200.446801	100	3200446.8014	135 
3201.001797	100	3201001.7974	136 
3202.756797	100	3202756.7969	666 
3205.758802	100	3205758.8024	131 
3205.950805	100	3205950.8049	132 
3205.956004	1	3205956.004	DIN1
3206.010803	100	3206010.8026	135 
3206.4228	100	3206422.8	136 
3208.320798	100	3208320.7981	666 
3211.322804	100	3211322.8036	131 
3211.514796	100	3211514.7961	132 
3211.520005	1	3211520.0052	DIN1
3211.574804	100	3211574.8038	135 
3212.012802	100	3212012.8018	136 
3213.875797	100	3213875.7972	131 
3214.064802	100	3214064.8024	132 
3214.070001	1	3214070.0014	DIN1
3214.1248	100	3214124.8	135 
3214.343799	100	3214343.7991	136 
3216.524797	100	3216524.7971	131 
3216.717805	100	3216717.8055	134 
3216.723005	1	3216723.0045	DIN1
3216.777803	100	3216777.8031	135 
3217.403801	100	3217403.8006	136 
3218.978797	100	3218978.797	131 
3219.165801	100	3219165.8007	134 
3219.170004	1	3219170.0039	DIN1
3219.224803	100	3219224.8025	135 
3219.543801	100	3219543.801	136 
3221.525796	100	3221525.7959	131 
3221.715797	100	3221715.7969	132 
3221.72	1	3221720.0001	DIN1
3221.775805	100	3221775.8046	135 
3221.984806	100	3221984.8057	136 
3224.075802	100	3224075.8022	131 
3224.265803	100	3224265.8032	132 
3224.269996	1	3224269.9964	DIN1
3224.325801	100	3224325.8008	135 
3224.565802	100	3224565.8015	136 
3226.525799	100	3226525.799	131 
3226.712803	100	3226712.8026	132 
3226.717006	1	3226717.0058	DIN1
3226.7728	100	3226772.8002	135 
3226.9868	100	3226986.8003	136 
3228.972798	100	3228972.7984	131 
3229.159802	100	3229159.802	132 
3229.164005	1	3229164.0052	DIN1
3229.2198	100	3229219.7996	135 
3229.386797	100	3229386.7973	136 
3231.519797	100	3231519.7972	131 
3231.709798	100	3231709.7982	132 
3231.714001	1	3231714.0015	DIN1
3231.769796	100	3231769.7959	135 
3231.907806	100	3231907.8056	136 
3234.169803	100	3234169.803	131 
3234.362801	100	3234362.8013	132 
3234.367005	1	3234367.0046	DIN1
3234.422799	100	3234422.799	135 
3234.637805	100	3234637.8048	136 
3236.723802	100	3236723.8024	131 
3236.913803	100	3236913.8034	132 
3236.917001	1	3236917.0008	DIN1
3236.973801	100	3236973.801	135 
3237.127803	100	3237127.8034	136 
3239.273799	100	3239273.7986	131 
3239.4638	100	3239463.7996	134 
3239.468003	1	3239468.0029	DIN1
3239.523797	100	3239523.7973	135 
3239.958798	100	3239958.7979	136 
3241.923804	100	3241923.8044	131 
3242.116803	100	3242116.8027	133 
3242.120996	1	3242120.9959	DIN1
3242.1768	100	3242176.8004	135 
3242.549802	100	3242549.8018	136 
3244.477804	100	3244477.8038	131 
3244.666799	100	3244666.7989	133 
3244.671002	1	3244671.0022	DIN1
3244.726797	100	3244726.7966	135 
3245.119804	100	3245119.8039	136 
3247.126804	100	3247126.8037	131 
3247.319802	100	3247319.802	132 
3247.324005	1	3247324.0053	DIN1
3247.3798	100	3247379.7997	135 
3247.649804	100	3247649.8043	136 
3249.680803	100	3249680.8031	131 
3249.869798	100	3249869.7983	134 
3249.874002	1	3249874.0015	DIN1
3249.929796	100	3249929.7959	135 
3250.410803	100	3250410.8032	136 
3252.1308	100	3252130.7999	131 
3252.317803	100	3252317.8035	133 
3252.321997	1	3252321.9967	DIN1
3252.377801	100	3252377.8012	135 
3252.930806	100	3252930.8056	136 
3254.777798	100	3254777.7982	131 
3254.970797	100	3254970.7966	134 
3254.975	1	3254974.9998	DIN1
3255.030804	100	3255030.8043	135 
3255.431798	100	3255431.7979	136 
3257.430801	100	3257430.8013	131 
3257.6238	100	3257623.7997	132 
3257.626997	1	3257626.9971	DIN1
3257.683797	100	3257683.7973	135 
3257.881805	100	3257881.8047	136 
3259.883806	100	3259883.8055	131 
3260.070799	100	3260070.7991	132 
3260.073996	1	3260073.9965	DIN1
3260.130797	100	3260130.7967	135 
3260.391799	100	3260391.7991	136 
3262.5318	100	3262531.7996	131 
3262.723802	100	3262723.8022	132 
3262.727	1	3262726.9996	DIN1
3262.7838	100	3262783.7998	135 
3263.021799	100	3263021.7989	136 
3265.194801	100	3265194.8006	666 
3268.196796	100	3268196.796	131 
3268.3908	100	3268390.8002	133 
3268.395003	1	3268395.0035	DIN1
3268.450798	100	3268450.7979	135 
3269.023798	100	3269023.7982	136 
3270.651802	100	3270651.8018	131 
3270.8378	100	3270837.7996	132 
3270.840997	1	3270840.997	DIN1
3270.897797	100	3270897.7973	135 
3271.403799	100	3271403.7994	136 
3273.098801	100	3273098.8012	131 
3273.285805	100	3273285.8048	132 
3273.287996	1	3273287.9964	DIN1
3273.345802	100	3273345.8025	135 
3273.703797	100	3273703.7969	136 
3275.7458	100	3275745.7995	131 
3275.938798	100	3275938.7979	132 
3275.942005	1	3275942.0054	DIN1
3275.998806	100	3275998.8056	135 
3276.624803	100	3276624.803	136 
3278.298803	100	3278298.8032	131 
3278.488804	100	3278488.8042	132 
3278.492002	1	3278492.0016	DIN1
3278.548802	100	3278548.8018	135 
3278.794797	100	3278794.7973	136 
3280.849805	100	3280849.8052	131 
3281.0388	100	3281038.8004	132 
3281.041998	1	3281041.9978	DIN1
3281.098798	100	3281098.7981	135 
3281.454801	100	3281454.801	136 
3283.299802	100	3283299.802	131 
3283.4858	100	3283485.7998	134 
3283.488997	1	3283488.9972	DIN1
3283.545797	100	3283545.7975	135 
3284.355801	100	3284355.8011	136 
3285.9468	100	3285946.8003	131 
3286.138803	100	3286138.8029	132 
3286.142	1	3286142.0003	DIN1
3286.198801	100	3286198.8006	135 
3286.805798	100	3286805.7979	136 
3288.599803	100	3288599.8034	131 
3288.792802	100	3288792.8018	132 
3288.795003	1	3288795.0035	DIN1
3288.852799	100	3288852.7995	135 
3289.316798	100	3289316.7981	136 
3291.062806	100	3291062.8056	666 
3294.064801	100	3294064.801	131 
3294.253796	100	3294253.7961	133 
3294.257004	1	3294257.0036	DIN1
3294.313804	100	3294313.8038	135 
3294.736805	100	3294736.805	136 
3296.513802	100	3296513.802	131 
3296.700806	100	3296700.8056	132 
3296.702997	1	3296702.9972	DIN1
3296.760803	100	3296760.8032	135 
3297.057804	100	3297057.8042	136 
3299.1608	100	3299160.8003	131 
3299.353799	100	3299353.7986	132 
3299.356	1	3299356.0003	DIN1
3299.413796	100	3299413.7963	135 
3299.597803	100	3299597.8025	136 
3301.613804	100	3301613.8045	131 
3301.800798	100	3301800.798	132 
3301.803	1	3301802.9997	DIN1
3301.860806	100	3301860.8057	135 
3302.029805	100	3302029.805	136 
3304.261799	100	3304261.7986	131 
3304.453801	100	3304453.8011	132 
3304.456003	1	3304456.0028	DIN1
3304.513799	100	3304513.7988	135 
3304.749796	100	3304749.7963	136 
3306.714803	100	3306714.8028	131 
3306.900801	100	3306900.8005	133 
3306.903998	1	3306903.998	DIN1
3306.960798	100	3306960.7982	135 
3307.389804	100	3307389.8041	136 
3309.261802	100	3309261.8016	131 
3309.451803	100	3309451.8026	132 
3309.452998	1	3309452.9984	DIN1
3309.5118	100	3309511.8003	135 
3309.710803	100	3309710.8034	136 
3311.811798	100	3311811.7978	131 
3312.001799	100	3312001.7988	134 
3312.004	1	3312004.0005	DIN1
3312.061796	100	3312061.7965	135 
3312.560798	100	3312560.798	136 
3314.271803	100	3314271.8026	666 
3317.272802	100	3317272.8022	131 
3317.462803	100	3317462.8032	132 
3317.463999	1	3317463.999	DIN1
3317.522801	100	3317522.8009	135 
3318.091798	100	3318091.798	136 
3319.722799	100	3319722.799	131 
3319.909803	100	3319909.8026	132 
3319.910998	1	3319910.9984	DIN1
3319.9698	100	3319969.8003	135 
3320.341806	100	3320341.8059	136 
3322.369797	100	3322369.7973	131 
3322.562806	100	3322562.8057	132 
3322.564002	1	3322564.0015	DIN1
3322.622803	100	3322622.8034	135 
3322.892798	100	3322892.7979	136 
3324.822801	100	3324822.8015	131 
3325.009805	100	3325009.8051	134 
3325.011997	1	3325011.9967	DIN1
3325.069803	100	3325069.8028	135 
3325.582805	100	3325582.8054	136 
3327.270797	100	3327270.7967	131 
3327.456805	100	3327456.8045	133 
3327.458996	1	3327458.9961	DIN1
3327.516802	100	3327516.8022	135 
3328.102798	100	3328102.7978	136 
3329.717796	100	3329717.7961	131 
3329.903804	100	3329903.8039	132 
3329.906006	1	3329906.0056	DIN1
3329.963802	100	3329963.8016	135 
3330.302796	100	3330302.7959	136 
3332.274803	100	3332274.8029	666 
3335.275803	100	3335275.8025	131 
3335.467805	100	3335467.8051	132 
3335.469001	1	3335469.0009	DIN1
3335.527803	100	3335527.8028	135 
3335.944799	100	3335944.7991	136 
3337.728797	100	3337728.7967	131 
3337.9158	100	3337915.8003	132 
3337.916	1	3337916.0003	DIN1
3337.975798	100	3337975.7979	135 
3338.254805	100	3338254.8047	136 
3340.375805	100	3340375.805	131 
3340.568803	100	3340568.8034	133 
3340.569999	1	3340569.9992	DIN1
3340.628801	100	3340628.8011	135 
3341.624802	100	3341624.8025	136 
3343.028798	100	3343028.7981	131 
3343.221796	100	3343221.7964	132 
3343.223002	1	3343223.0023	DIN1
3343.281804	100	3343281.8042	135 
3343.535796	100	3343535.796	136 
3345.581802	100	3345581.8018	131 
3345.771803	100	3345771.8027	132 
3345.772999	1	3345772.9986	DIN1
3345.8318	100	3345831.8004	135 
3346.015797	100	3346015.7966	136 
3348.231797	100	3348231.7974	131 
3348.424806	100	3348424.8058	134 
3348.426002	1	3348426.0017	DIN1
3348.484804	100	3348484.8035	135 
3348.966796	100	3348966.7965	136 
3350.885796	100	3350885.7963	131 
3351.078805	100	3351078.8047	132 
3351.079005	1	3351079.0048	DIN1
3351.138802	100	3351138.8024	135 
3351.457801	100	3351457.8009	136 
3353.538799	100	3353538.7994	131 
3353.731798	100	3353731.7978	133 
3353.733004	1	3353733.0037	DIN1
3353.791806	100	3353791.8055	135 
3354.357805	100	3354357.8052	136 
3355.992799	100	3355992.7994	131 
3356.178797	100	3356178.7972	132 
3356.178997	1	3356178.9972	DIN1
3356.238805	100	3356238.8049	135 
