DIN1,1181.2859986337423
109 ,1181.3443503527958
105 ,1183.7463489919026
106 ,1183.9373457430918
DIN1,1183.9379959168434
109 ,1183.9973534642775
105 ,1186.2993526457865
107 ,1186.4883477984984
DIN1,1186.48899797225
109 ,1186.548355519684
105 ,1188.7493494152147
DIN1,1188.9350016030073
106 ,1188.9353471993525
109 ,1188.9953549205381
105 ,1191.1973546444494
DIN1,1191.3820010038614
106 ,1191.3823466002066
109 ,1191.4423543213923
105 ,1193.643348216923
DIN1,1193.8290004047155
106 ,1193.8293460010607
109 ,1193.8893537222464
105 ,1196.2913523613531
DIN1,1196.4820035161972
106 ,1196.4823491125424
109 ,1196.5423467754442
105 ,1198.9453512429316
106 ,1199.135352224024
DIN1,1199.1360023977757
109 ,1199.195349886926
105 ,1201.3973496108372
DIN1,1201.5830017986298
106 ,1201.583347394975
109 ,1201.6433551161606
105 ,1204.0443479268868
DIN1,1204.2360049101114
106 ,1204.2363505064566
109 ,1204.2963481693585
105 ,1206.4983478932697
DIN1,1206.6830043109655
106 ,1206.6833499073107
109 ,1206.7433475702126
105 ,1208.9453472941238
DIN1,1209.1300037118197
106 ,1209.1303493081648
109 ,1209.1903469710667
105 ,1211.392346694978
DIN1,1211.5770031126738
106 ,1211.577348709019
109 ,1211.6373463719208
105 ,1213.9393556117136
DIN1,1214.1269993396998
106 ,1214.1273549943287
109 ,1214.1873526572306
110 ,1216.488346010359
boundary,1218.107
119 ,1218.2158030993753
666 ,1219.7288003243023
666 ,1281.728795958262
666 ,1371.7288006521278
666 ,1412.7287995494419
666 ,1505.7287980295234
120 ,1518.2188027031236
boundary,1518.706
121 ,1518.8058277561795
666 ,1523.318828825606
666 ,1587.318833728088
666 ,1686.318829838885
666 ,1705.318837423576
666 ,1761.3188354268204
122 ,1818.807831589831
boundary,1819.292
123 ,1819.3754706045258
124 ,1819.3784780313838
125 ,1819.3824711700547
128 ,1819.3834769984353
DIN1,1819.4039985691309
124 ,1821.6854761799443
125 ,1821.8694723656047
DIN1,1821.8760028635263
128 ,1821.9294800867904
124 ,1824.1314798107016
125 ,1824.3164717664588
DIN1,1824.3230022643804
128 ,1824.3764794876445
124 ,1826.6784786691535
125 ,1826.8664780517686
DIN1,1826.874004319787
128 ,1826.9264757146705
124 ,1829.2284748961795
125 ,1829.4164742787946
DIN1,1829.424000546813
128 ,1829.4764719416964
124 ,1831.6784716656077
125 ,1831.8634736796487
DIN1,1831.870999947667
128 ,1831.9234713425506
124 ,1834.1254710664618
125 ,1834.3104730805028
DIN1,1834.3179993485212
128 ,1834.3704707434047
124 ,1836.6724799831975
127 ,1836.8614751359094
DIN1,1836.868005633831
128 ,1836.9214727988112
124 ,1839.1224767526257
125 ,1839.3084745367635
DIN1,1839.315005034685
128 ,1839.3684721996653
124 ,1841.6694756110776
125 ,1841.8584707637895
DIN1,1841.865001261711
128 ,1841.9184784849751
666 ,1844.3294792880881
124 ,1847.3314746727813
125 ,1847.5254788508284
DIN1,1847.5319992904663
128 ,1847.5854765137303
124 ,1849.7874762376416
125 ,1849.9724782516826
DIN1,1849.9789986913204
128 ,1850.0324759145844
124 ,1852.4344745536912
125 ,1852.6254713048804
DIN1,1852.632001802802
128 ,1852.685479026066
124 ,1855.0884734352696
126 ,1855.278474416362
DIN1,1855.2860006843805
128 ,1855.338472079264
124 ,1857.6414770891536
126 ,1857.8294764717687
DIN1,1857.8359969114065
128 ,1857.8894741346705
124 ,1860.090478088485
125 ,1860.2764758726228
DIN1,1860.2820005421638
128 ,1860.3364735355246
124 ,1862.7374764045346
125 ,1862.9294789841044
DIN1,1862.9350036536455
128 ,1862.9894766470063
124 ,1865.2914758285153
127 ,1865.4794752111304
DIN1,1865.486005709052
128 ,1865.5394728740323
124 ,1867.9404757430423
125 ,1868.132478322612
DIN1,1868.13899876225
128 ,1868.192475985514
666 ,1870.6044725587237
124 ,1873.6064780017007
125 ,1873.7994763513673
DIN1,1873.8050010209083
128 ,1873.8594740142692
124 ,1876.261472653376
125 ,1876.4534752329457
DIN1,1876.4589999024868
128 ,1876.5134728958476
124 ,1878.9154715349543
125 ,1879.1064783444274
DIN1,1879.1120030139684
128 ,1879.1664760073293
124 ,1881.4674794187415
127 ,1881.6564745714534
DIN1,1881.6619992409944
128 ,1881.7164722343553
124 ,1883.9174761881698
125 ,1884.1034739723075
DIN1,1884.1089986418485
128 ,1884.1634716352094
124 ,1886.3654713591206
125 ,1886.5504733731616
DIN1,1886.5559980427026
128 ,1886.6104710360635
124 ,1889.012479733454
126 ,1889.2034764846433
DIN1,1889.209996924281
128 ,1889.2634741475451
124 ,1891.4654738714564
125 ,1891.6504758854974
DIN1,1891.6560005550384
128 ,1891.7104735483992
124 ,1894.112472187506
125 ,1894.3044747670758
DIN1,1894.30900366652
128 ,1894.3644724299777
124 ,1896.566472153889
127 ,1896.75147416793
DIN1,1896.756998837471
128 ,1896.8114718308318
666 ,1899.122473176347
124 ,1902.124478619324
126 ,1902.3154753705132
DIN1,1902.3210000400543
128 ,1902.3754730334151
124 ,1904.6774722149241
125 ,1904.8654715975392
DIN1,1904.8700004969835
128 ,1904.925479318725
124 ,1907.3274779578317
127 ,1907.518474709021
DIN1,1907.523999378562
